,game_id,user_name,user_input,timestamp,goat_kills,squirrel_kills
0,op8VzM,,1,2.28,0,0
1,op8VzM,,2,2.6,0,0
2,op8VzM,,4,2.89,0,0
3,op8VzM,,4,3.1,0,0
4,op8VzM,,4,3.26,0,0
5,op8VzM,,4,3.43,0,0
6,op8VzM,,1,3.55,0,0
7,op8VzM,,2,3.86,0,0
8,op8VzM,,3,4.02,0,0
9,op8VzM,,4,4.13,0,0
10,op8VzM,,4,4.34,0,0
11,op8VzM,,1,4.57,0,0
12,op8VzM,,2,4.86,0,0
13,op8VzM,,4,4.96,0,0
14,op8VzM,,4,5.12,0,0
